Crop_french,ID,Seq,Prod_loc,Climate,Marketing,Settingup,Harvest_start,Harvest_end,Winter_storage,Stor_sell_end,Norm_sell_end,Crop category,Harvest_last,Sale_last,Shmin,Shmax,Sale_Jan,Sale_Feb,Sale_Mar,Sale_Apr,Sale_May,Sale_Jun,Sale_Jul,Sale_Aug,Sale_Sep,Sale_Oct,Sale_Nov,Sale_Dec,Growing_Jan,Growing_Feb,Growing_Mar,Growing_Apr,Growing_May,Growing_Jun,Growing_Jul,Growing_Aug,Growing_Sep,Growing_Oct,Growing_Nov,Growing_Dec
Carotte botte,33,,Tunnel,Cool,12M,3,7,7,no,4,7,Carrot,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Carotte botte,32,,Tunnel,Cool,12M,2,7,7,no,4,7,Carrot,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
Carotte botte,31,,Tunnel,Cool,12M,2,5,6,no,4,6,Carrot,2,2,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
Carotte botte,30,,Tunnel,Cool,12M,9,4,4,no,4,4,Carrot,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
Carotte botte,29,,Tunnel,Cool,12M,8,1,2,no,4,2,Carrot,2,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
Carotte botte,28,,Field,Cool,12M,4,7,8,no,4,8,Carrot,2,2,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Carotte botte,27,,Field,Cool,12M,4,6,7,no,4,7,Carrot,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Brocoli,26,,Field,Cool,12M,8,11,11,no,4,11,Cooked green,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
Brocoli,25,,Field,Cool,12M,4,6,7,no,4,7,Cooked green,2,2,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Betterave conservation,24,,Field,Cool,12M,7,10,10,yes,4,4,Root crop,1,7,1,28,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
Betterave conservation,23,,Field,Cool,12M,6,8,9,yes,4,4,Root crop,2,9,1,36,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0
Betterave botte,22,,Tunnel,Cool,12M,4,7,8,no,4,8,Root crop,2,2,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Betterave botte,21,,Tunnel,Cool,12M,3,6,8,no,4,8,Root crop,3,3,1,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
Betterave botte,20,,Tunnel,Cool,12M,2,5,5,no,4,5,Root crop,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Betterave botte,19,,Tunnel,Cool,12M,9,3,3,no,4,3,Root crop,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
Betterave botte,18,,Field,Cool,12M,8,11,11,no,4,11,Root crop,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
Betterave botte,17,,Field,Cool,12M,5,7,8,no,4,8,Root crop,2,2,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Bette,16,,Tunnel,Cool,12M,10,12,2,no,4,2,Cooked green,3,3,1,12,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
Bette,15,,Tunnel,Cool,12M,9,10,12,no,4,12,Cooked green,3,3,1,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
Bette,14,,Tunnel,Cool,12M,3,6,9,no,4,9,Cooked green,4,4,1,16,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Bette,13,,Field,Cool,12M,7,9,10,no,4,10,Cooked green,2,2,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Bette,12,,Field,Cool,12M,4,6,9,no,4,9,Cooked green,4,4,1,16,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
Aubergine,11,,Tunnel,Cool,12M,5,8,10,no,4,10,Fruit crop,3,3,2,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
Aubergine,10,,Tunnel,Cool,12M,6,7,9,no,4,9,Fruit crop,3,3,2,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Aromatique,9,,Tunnel,Cool,12M,9,11,3,no,4,3,Condiment crop,5,5,1,20,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
Aromatique,8,,Tunnel,Cool,12M,4,6,11,no,4,11,Condiment crop,6,6,1,24,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
Aromatique,7,,Field,Cool,12M,6,9,10,no,4,10,Condiment crop,2,2,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Aromatique,6,,Field,Cool,12M,5,8,10,no,4,10,Condiment crop,3,3,1,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
Aromatique,5,,Field,Cool,12M,4,5,10,no,4,10,Condiment crop,6,6,1,24,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Ail conservation,4,,Tunnel,Cool,12M,9,5,7,yes,4,4,Condiment crop,3,12,1,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
Ail conservation,3,,Field,Cool,12M,10,7,7,yes,4,4,Condiment crop,1,10,1,40,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
Ail conservation,2,,Field,Cool,12M,3,7,7,yes,4,4,Condiment crop,1,10,1,40,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Ail botte,1,,Tunnel,Cool,12M,11,3,5,no,4,5,Condiment crop,3,3,1,12,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
